Work Order,Description,Description Google Translate,Asset Group,Asset Number,Asset Description,Create Date,Scheduled Start Date,Priority,Status,Owning Department,Work Order Type,Activity,Wip Accounting Class,Month, Actual Equipment Cost ,Labour Cost Group,Material Cost Group,Total Cost Group
3380676,Corregir falla en el Cintur¢n de Seguridad y Limpia para brisa.,Correct failure Seatbelt and Clean for breeze.,CAT789CFRM,408,CAB AND CONTROLS FRAME HAULTRUCK CATERPILLAR 789C 408,7/29/2016 18:57,7/29/2016 18:53,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-JUL, $-   ,3,0,3
3380684,Corregir Falla de Encendido del Motor.,Correct engine misfire.,CAT789CENG,403,ENGINE HAULTRUCK CATERPILLAR 789C 403,7/29/2016 20:00,7/29/2016 19:58,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-JUL, $-   ,6,0,6
3380700,Reemplazo de Baterias,Replacement Batteries,CAT789CELS,403,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789C 403,7/29/2016 22:17,7/29/2016 22:13,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-JUL, $-   ,9,15,15
3381188,Instalar Cover de Toma R†pida de Suministro de Combustible.,Cover Quick Install Fuel Supply Toma.,CAT789DENG,422,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789D 422,7/30/2016 22:37,7/30/2016 22:32,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-JUL, $-   ,1,6,6
3381189,Instalar Cover de Toma R†pida de Suministro de Combustible.,Cover Quick Install Fuel Supply Toma.,CAT789CENG,403,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789C 403,7/30/2016 22:46,7/30/2016 22:44,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-JUL, $-   ,1,6,6
3381610,cambio del o- ring del visor del diferencial .,change o- ring of differential display.,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,7/31/2016 14:11,8/13/2016 10:23,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,3,1,4
3381686,CAMBIO DE SENSOR DE LEVANTE DE LA TOLVA,LIFTING SENSOR CHANGE HOPPER,CAT789DELS,434,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 434,7/31/2016 18:27,7/31/2016 18:23,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-JUL, $-   ,0,13,13
3381961,"CAMBIO DE LA MANGUERA HYD ,DESDE EL ROTO CHAMBEL DE LOS FRENOS TRASEROS , HASTA EL ACUMULADOR HYD .","HYD HOSE CHANGE FROM THE BROKEN Chambel rear brake, to the accumulator HYD.",CAT789DDTS,434,BRAKE PARK DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,08-01-16 5:43,11/15/2016 18:52,2 - Due less than 14 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,0,0,0
3381975,CAMBIO DE LA MANGUERA DE CONTROL PILOTO DE LA BOMBA STEERING . PD NO. PARTE (288-4403),CHANGE CONTROL HOSE PILOT STEERING PUMP.ˇPD NO.ˇPART (288-4403),CAT789DHYS,434,STEERING SYSTEM HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,08-01-16 6:00,9/13/2016 13:21,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-SEP, $-   ,0,0,0
3381981,CAMBIO DEL RUBBER DE LA ESCALERA PRINCIPAL .,CHANGING THE RUBBER of the main staircase.,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,08-01-16 6:07,9/13/2016 13:14,3 - Due less than 30 days,Complete,MM3,CM - Corrective,,18601401,2016-SEP, $-   ,0,0,0
3381988,CAMBIO DEL BOMBILLO DE LA LAMPARA DE LA CABINA .,CHANGING THE LAMP BULB CAB.,CAT789DELS,434,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 434,08-01-16 6:19,10/15/2016 12:53,2 - Due less than 14 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,0,0,0
3382025,Evaluar golpe en la visera de la tolva* DISPACH* (N),Evaluate blow to the visor dispach Hopper * * (N),CAT789CIMP,408,IMPLEMENTS SYSTEM HAULTRUCK CATERPILLAR 789C 408,08-01-16 6:51,11-11-16 10:57,2 - Due less than 14 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,0,0,0
3382081,CORREGIR:LUZ DE LA ESCALERA DESPEGADA*DISPACH*  (N),CORRECTION: LIGHT LADDER unstuck * dispach * (N),CAT789C,408,HAULTRUCK CATERPILLAR 789C 408,08-01-16 7:30,8/20/2016 2:00,1 - Due less than 7 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,2,0,2
3382082,"Reparar escaleras y pasamanos, est†n torcidos. (N)",Repair steps and handrails are twisted.ˇ(N),CAT789CFRM,408,FRAME HAULTRUCK CATERPILLAR 789C 408,08-01-16 7:31,8/20/2016 1:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,2,0,2
3382083,"EVALUAR,CORREGIR O GENEAR BACKLOG PARA PEDIDO DE PARTES :CABINA SE SIENTE FLOJA, PRODUCE MUCHA VIBRACION   (N)","ASSESS, CORRECT OR GENEAR ORDER BACKLOG FOR PARTS: CAR FEELS WEAK, PRODUCE MUCH VIBRATION (N)",CAT789C,408,HAULTRUCK CATERPILLAR 789C 408,08-01-16 7:32,8/19/2016 23:00,1 - Due less than 7 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,2,0,2
3382564,"Inspeccionar y corregir luz interna de la cabina, reportan que no enciende.*dispach*","Inspect and correct internal cabin light, report that does not turn. * Dispach *",CAT789DELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,08-01-16 12:56,08-11-16 21:13,2 - Due less than 14 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,1,0,1
3382565,"Reparar escaleras, reportan que est†n torcidas.*dispach*",Repairing stairs report that are crooked. * Dispach *,CAT789DFRM,422,FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 422,08-01-16 12:57,08-11-16 20:01,2 - Due less than 14 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,2,0,2
3382568,EVALUAR Y CORREGIR:LIMPIA PARABRISAS SE QUEDA A MITAD AL ACCIONARLO *DISPACH*,EVALUATE AND CORRECTION: windscreen wiper when activated * HALF dispach STAYS *,CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,08-01-16 12:58,09-10-16 6:38,1 - Due less than 7 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,0,0,0
3382570,EVALUAR Y CORREGIR SISTEMA DE CAMARA NO FUNCIONA *DISPACH*,CORRECTION SYSTEM EVALUATE AND CAMERA DOES NOT WORK * dispach *,CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,08-01-16 12:59,09-10-16 11:19,1 - Due less than 7 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,0,0,0
3382571,CORREGIR MANUBRIO DE LA PUERTA IZQUIERDA NO ABRE POR FUERA * DISPACH*,CORRECTING HANDLE LEFT DOOR OPENS NO OUTSIDE * dispach *,CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,08-01-16 13:00,08-11-16 18:49,2 - Due less than 14 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,3,0,3
3382572,EVALUAR Y GENERAR BACKLOG PARA SU PEDIDO: FALTA TAPASOL DE LA CABINA*DISPACH*,EVALUATE AND GENERATE ORDER BACKLOG FOR: MISSING TAPASOL dispach CABIN * *,CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,08-01-16 13:01,09-10-16 8:46,1 - Due less than 7 days,Complete,MM3,PM - Preventative,,18601401,2016-SEP, $-   ,1,0,1
3382573,EVALUAR Y GENERAR BACKLOG :FUGA DE COMBUSTIBLE POR EL WIGING DEL TANQUE DE COMBUSTIBLE*DISPACH*,EVALUATE AND GENERATE BACKLOG: FUEL LEAK FROM THE FUEL TANK WIGING dispach * *,CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,08-01-16 13:02,08-11-16 17:37,1 - Due less than 7 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,1,0,1
3382574," INSPECCIONAR Y GENERAR BACKLOG PARA PEDIDO :CINTURON DE SEGURIDAD EN MAL ESTADO,*DISPACH*",INSPECT AND GENERATE ORDER BACKLOG FOR: SEATBELT IN BAD * dispach *,CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,08-01-16 13:05,08-11-16 17:01,1 - Due less than 7 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,1,0,1
3382580,"Inspeccionar luz interna de la cabina, reportan que no enciende.*DISPACH*","Inspect internal cabin light, report that does not turn. * Dispach *",CAT789DELS,434,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 434,08-01-16 13:09,8/13/2016 17:16,2 - Due less than 14 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,1,0,1
3382581,"EVALUAR,CORREGIR Y GENERAR BACKLOG SI ES NECESARIO:TABLERO DE TACOMETROS ESTA FLOJO Y POR VARIAS PARTES ROTO*DISPACH*","EVALUATE, GENERATING CORRECTED AND BACKLOG IF NECESSARY: TACHOMETERS BOARD IS LOOSE AND VARIOUS PARTS BROKEN * dispach *",CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,08-01-16 13:10,8/13/2016 17:52,1 - Due less than 7 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,2,0,2
3382628,CAMBIO DE LLANTAS POSICION 1 Y 2 POR ROTACION,TIRE CHANGE POSITION 1 AND 2 FOR ROTATION,CAT789CTIR,408,TIRE SYSTEM HAULTRUCK CATERPILLAR 789C 408,08-01-16 14:12,8/20/2016 4:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789CPV076,18601401,2016-AUG, $-   ,6,32,32
3384529,CAMBIAR LLANTAS POS. 5 Y 6 POR DETERIORO,TIRE CHANGE POS.ˇ5 AND 6 IMPAIRMENT,CAT789C,403,HAULTRUCK CATERPILLAR 789C 403,08-02-16 12:48,08-02-16 12:45,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,11,0,11
3385118,CAMBIO DE CILINDRO DE LEVANTE DERECHO,CHANGE OF CYLINDER RIGHT LEVANTE,CAT789DHYS,434,CYLINDER HOIST RIGHT HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,08-02-16 18:15,08-02-16 18:13,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,13,24,25
3386041,Cambiar la bocina por falla en los diafragma.,Change the horn fault in the diaphragm.,CAT789DFRM,434,CAB AND CONTROLS FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,08-03-16 6:38,08-03-16 6:33,0 - Immediate,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,2,10,11
3388041,cambio de la valvula pos. 4,change valve pos.ˇ4,CAT789DTIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,08-03-16 11:39,8/28/2016 4:40,2 - Due less than 14 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,0,0,0
3388544,CAMBIAR SENSOR DE NIVEL DE ACEITE DE TRANSMISION,CHANGE OIL LEVEL SENSOR TRANSMISSION,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,08-03-16 21:40,08-03-16 21:37,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,3,11,11
3388556,CAMBIAR CRUCETAS DEL CARDAN PARA CORREGIR VIBRACION,CHANGE TO CORRECT gimbal CRUCETAS VIBRACION,CAT789C,408,HAULTRUCK CATERPILLAR 789C 408,08-03-16 22:02,08-03-16 22:00,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,9,21,22
3388566,RE-TORQUEOS DE LAS LLANTAS POS 6,RE-TORQUEOS POS TIRE 6,CAT789CTIR,403,TIRE SYSTEM HAULTRUCK CATERPILLAR 789C 403,08-03-16 22:26,08-03-16 22:23,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,2,0,2
3390674,MANTENIMIENTO PREVENTIVO 500 HRS CATERPILLAR 789D,PREVENTIVE MAINTENANCE 500 HRS CATERPILLAR 789D,CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,08-04-16 11:28,08-11-16 16:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789DPV003,18601401,2016-AUG, $-   ,11,20,20
3390713,MANTENIMIENTO PREVENTIVO 4000 HRS CATERPILLAR 789D,PREVENTIVE MAINTENANCE 789D CATERPILLAR HRS 4000,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,08-04-16 11:58,8/13/2016 2:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789DPV006,18601401,2016-AUG, $-   ,13,22,23
3391475,REEMPlAZAR ACTUADOR MANUAL DE RED CONTRAINCENDIO DE LA PARTE INFERIOR DEL EQUIPO.,Replace MANUAL ACTUATOR RED FIRE PREVENTION OF THE BOTTOM OF THE EQUIPMENT.,CAT789CFIR,403,FIRE SUPRESSION SYSTEM HAULTRUCK CATERPILLAR 789C 403,08-05-16 6:58,08-05-16 6:55,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,0,0,0
3391523,MEJORA IMCA:Reemplazo Abrazaderas Acumuladores de Direcci¢n 789D.,IMCA IMPROVEMENT: Replacement Clamps accumulators 789D Address.,CAT789DHYS,434,STEERING SYSTEM HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,08-05-16 7:59,8/13/2016 8:17,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,0,0,0
3391600,INSPECCIONAR SISTEMA DE ADMISION Y ESCAPE DEL MOTOR POR HOLLIN ELEVADO,INSPECT INTAKE AND EXHAUST SYSTEM OF MOTOR FOR HIGH SOOT,CAT789DENG,434,ENGINE HAULTRUCK CATERPILLAR 789D 434,08-05-16 10:15,8/13/2016 10:12,2 - Due less than 14 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,2,0,2
3391621,AJUSTAR VALVULAS Y ROTADORES MOTOR TERMICO CAT789D,ADJUSTING VALVES AND MOTOR THERMAL ROTATORS CAT789D,CAT789DENG,434,ENGINE HAULTRUCK CATERPILLAR 789D 434,08-05-16 11:03,8/13/2016 11:52,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789DPV200,18601401,2016-AUG, $-   ,11,0,11
3391851,COMPLETAR PSI LLANTA POS 4,COMPLETING PSI TYRE POS 4,CAT789DTIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,08-05-16 16:05,08-05-16 16:03,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,2,0,2
3392363,Reemplazar Cover de Acople r†pido de Suministro de Comestible.,Replace Cover Quick Coupler Supply eatable.,CAT789DENG,422,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789D 422,08-07-16 12:33,08-07-16 12:28,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,2,6,7
3392667,AJUSTAR PALANCA RETARDADOR DE MANO DESPRENDIDO,LEVER SET DELAY HAND LOOSE,CAT789DDTS,422,BRAKE SYSTEM DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 422,08-07-16 23:29,08-07-16 23:27,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,3,0,3
3393117,( INSPECTORES ) REALIZAR CAMBIOS DE EL PANEL TRACERO Y SELLO DE LA PUERTA,(CHECKERS) MAKE CHANGES OF THE PANEL tracero AND SEAL DOOR,CAT789C,408,HAULTRUCK CATERPILLAR 789C 408,08-08-16 7:12,12-07-16 9:10,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-DEC, $-   ,0,0,0
3393683,REPARAR ESCALERA POR IZQUIERDA POR ACCIDENTE.,MEND STAIRS LEFT BY ACCIDENT.,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,08-08-16 12:08,08-08-16 12:05,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,5,12,13
3395347,CAMBIO DE FILTRO DE MOTOR POR BAJA POTENCIA,CHANGING MOTOR FILTER FOR LOW POWER,CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,08-09-16 14:48,08-09-16 14:44,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,3,16,16
3396476,CORREGIR FALLA DE VAJA POTENCIA + CAMBIO DE INYECTOR,CORRECTING POWER FAILURE VAJA + CHANGE INYECTOR,CAT789DENG,422,INJECTOR ENGINE HAULTRUCK CATERPILLAR 789D 422,08-10-16 5:57,08-10-16 5:55,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,3,21,21
3397230,CAMBIO DE LLANTAS POSICION 5 y 6,TIRE CHANGE POSITION 5 and 6,CAT789CTIR,408,TIRE SYSTEM HAULTRUCK CATERPILLAR 789C 408,08-10-16 12:36,10-01-16 14:11,0 - Immediate,Cancelled,MM3,PM - Preventative,CAT789CPV076,18601401,2016-OCT, $-   ,0,0,0
3397239,CORREGIR FARSO CONTACTO EN EL CONECTOR QUE ALIMENTA LA CABINA,CORRECTING Fars? connector contact FEEDING THE COCKPIT,CAT789CELS,403,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789C 403,08-10-16 12:45,08-10-16 12:44,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,3,0,3
3397304,CAMBIO DE LA MANGUERA DE ENFRIAMIENTO DE LOS FRENOS TRASEROS  Y CONTROL DE TRACCION.,CHANGING HOSE REAR BRAKE COOLING AND TRACTION CONTROL.,CAT789CDTS,403,BRAKE PARK DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789C 403,08-10-16 13:06,10/13/2016 10:28,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-OCT, $-   ,3,16,16
3397395,SORDAR ESPARRAGO DE LA BASE DE LA BATERIA,SORDAR ESPARRAGO BASE BATTERY,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,08-10-16 14:32,08-10-16 14:29,1 - Due less than 7 days,Complete,MM7,CM - Corrective,,18601401,2016-AUG, $-   ,2,0,2
3397624,REEMPLAZAR SENSOR DE PRESION DEL DIFERENCIAL.,REPLACE SENSOR PRESSURE DIFFERENTIAL.,CAT789C,403,HAULTRUCK CATERPILLAR 789C 403,08-11-16 0:59,08-11-16 0:55,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,5,14,14
3398071,MANTENIMIENTO PREVENTIVO 1000 HRS CATERPILLAR 789C,PREVENTIVE MAINTENANCE HRS 1000 CATERPILLAR 789C,CAT789C,403,HAULTRUCK CATERPILLAR 789C 403,08-11-16 7:41,8/16/2016 2:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789CPV004,18601401,2016-AUG, $-   ,11,20,20
3398076,MANTENIMIENTO PREVENTIVO 500 HRS CATERPILLAR 789C,PREVENTIVE MAINTENANCE 500 HRS CATERPILLAR 789C,CAT789C,408,HAULTRUCK CATERPILLAR 789C 408,08-11-16 7:48,8/19/2016 16:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789CPV003,18601401,2016-AUG, $-   ,11,20,20
3398085,COMPLETAR PSI LLANTA POS 6,COMPLETING PSI TYRE POS 6,CAT789CTIR,408,TIRE SYSTEM HAULTRUCK CATERPILLAR 789C 408,08-11-16 8:03,08-10-16 7:02,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,2,0,2
3399196,COMPLETAR LLANTA POS 5,COMPLETING LLANTA POS 5,CAT789DTIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,08-12-16 12:32,08-12-16 12:31,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,3,0,3
3399734,Reemplazar corea de Compresor de A/C.,Replace chorea compressor A / C.,CAT789DACS,434,AIR CONDITIONER SYSTEM HAULTRUCK CATTERPILLAR 789D 434,8/13/2016 20:37,8/13/2016 20:33,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,0,3,3
3399750,REEMPLAZAR MANGUERAS HIDRAULICAS Y REPARAR ESCALERA.,REPLACING HYDRAULIC HOSES AND SERVICING LADDER.,CAT789DHYS,434,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,8/13/2016 22:33,8/13/2016 22:31,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,9,13,14
3399763,Reemplazar Manga de Succi¢n de la Bomba de Transmisi¢n.,Manga Replace Suction Pump Transmission.,CAT789DHYS,434,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,8/13/2016 23:36,8/13/2016 23:31,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,11,6,11
3399969,Reemplazar el tablero de la cabina.,Replace the cabin board.,CAT789DFRM,434,CAB AND CONTROLS FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,8/14/2016 3:25,2/28/2017 3:21,4 - Due more than 30 days,Cancelled,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,0,0,0
3400285,REEMPLAZAR SENSOR ULTRASONICO DEL NIVEL DEL TANQUE DE COMBUSTIBLE POR PRESENTAR LECTURA ERRONEA.,REPLACING ULTRASONIC LEVEL SENSOR FUEL TANK FOR FILING INCORRECT READING.,CAT789CENG,408,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789C 408,8/14/2016 17:55,8/14/2016 17:51,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,11,7,12
3400559,INSTALAR TAPON DEL TUBO DE LLENADO MANUAL DE ACEITE MOTOR.  (BACKLOG),INSTALL PLUG TUBE MOTOR OIL FILLING MANUAL.ˇ(BACKLOG),CAT789CENG,408,ENGINE HAULTRUCK CATERPILLAR 789C 408,8/15/2016 4:25,9/17/2016 13:00,2 - Due less than 14 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,0,0,0
3402556,cambio de la llanta pos 4 por buche pequenos,tire change after 4 small buche,CAT789CTIR,403,TIRE SYSTEM HAULTRUCK CATERPILLAR 789C 403,8/16/2016 12:39,8/26/2016 7:00,2 - Due less than 14 days,Complete,MM3,PM - Preventative,,18601401,2016-AUG, $-   ,0,4,4
3402600,CAMBIO DE LLANTAS 1 Y 2 POR ROTACION,TIRE CHANGE 1 AND 2 FOR ROTATION,CAT789DTIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,8/16/2016 13:20,8/27/2016 14:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789DPV076,18601401,2016-AUG, $-   ,0,11,11
3405494,REPARAR LLANTAS 408,SERVICING TIRES 408,CAT789CTIR,408,TIRE SYSTEM HAULTRUCK CATERPILLAR 789C 408,8/17/2016 14:06,10/13/2016 15:22,4 - Due more than 30 days,Complete,MM9,CM - Corrective,,18601401,2016-SEP, $-   ,0,28,28
3408302,INSPECCION PREVENTIVA CADA 250HRS CATERPILLAR 789D,PREVENTIVE INSPECTION EVERY 250HRS CATERPILLAR 789D,CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,8/18/2016 11:34,8/27/2016 10:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789DPV008,18601401,2016-AUG, $-   ,5,9,11
3408307,INSPECCION PREVENTIVA CADA 250HRS CATERPILLAR 789D,PREVENTIVE INSPECTION EVERY 250HRS CATERPILLAR 789D,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,8/18/2016 11:36,8/28/2016 8:15,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789DPV008,18601401,2016-AUG, $-   ,4,9,11
3409051,FABRICACION DE ADAPTADORES PARA MEDICION DEL NIVEL DE GRASA DEL DEPOSITO DE ENGRASE CENTRALIZADO,ADAPTERS FOR MAKING level measurement TANK GREASE GREASE CENTRALISED,CAT789DFRM,434,FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,8/19/2016 8:19,8/19/2016 8:16,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,6,1,6
3409574,REPARAR MANGUERA DE SUMINISTRO DEL COOLANT AFTERCOOLER.,MEND COOLANT SUPPLY HOSE AFTERCOOLER.,CAT789CENG,408,COOLING SYSTEM ENGINE HAULTRUCK CATERPILLAR 789C 408,8/20/2016 8:07,8/20/2016 8:05,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,5,0,5
3409726,REEMPLAZAR BASE DEL ACTUADOR MANUAL DEL SISTEMA DE SUPRESION DE INCENDIO DE LA CABINA.,REPLACING BASE SYSTEM ACTUATOR MANUAL FIRE SUPPRESSION CABIN.,CAT789DFIR,434,FIRE SUPRESSION SYSTEM HAULTRUCK CATERPILLAR 789D 434,8/20/2016 15:51,8/20/2016 15:48,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,0,14,14
3409785,CORREGIR FUGA DE ACEITE  STEERING POR LINIA ROTA,CORRECTION FOR STEERING OIL LEAK LINIA ROTA,CAT789DHYS,434,STEERING SYSTEM HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,8/20/2016 21:16,8/20/2016 21:13,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,0,22,22
3410030,Corregir Evento Nivel 3 de Carrera Alta de los Frenos.,Correct Event Level 3 High Racing Brakes.,CAT789DDTS,434,BRAKE PARK DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,8/21/2016 5:32,8/21/2016 5:30,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,2,0,2
3410302,REPARACION DE BOCINA,REPAIR OF HORN,CAT789CELS,403,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789C 403,8/21/2016 21:19,8/21/2016 21:16,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,0,0,0
3410885,REPARAR PROBLEMAS CON LOS CAMBIOS DE LA TRANSMISION.,CHANGES repair problems with the transmission.,CAT789CDTS,403,TRANSMISSION DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789C 403,8/22/2016 10:58,8/22/2016 10:56,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,9,0,9
3411104,"CAMBIO DE LLANTAS POS # 3,4 Y 6.","TIRE CHANGE POS # 3,4 and 6.",CAT789C,408,HAULTRUCK CATERPILLAR 789C 408,8/22/2016 13:51,8/22/2016 13:47,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,11,10,12
3411837,COMPLETAR PSI A LLANTA POS # 4.,COMPLETING A TYRE PSI POS # 4.,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,8/23/2016 7:08,8/23/2016 7:05,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-AUG, $-   ,0,0,0
